Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Precip. Amount (mm),Wind Dir (10s deg),Wind Spd (km/h),Stn Press (kPa),Wind Chill
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 21:00,2024,11,21,21:00,6.4,6.4,100.0,0.0,3.0,3.0,99.66,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 22:00,2024,11,21,22:00,6.8,6.0,95.0,0.0,,0.0,99.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-21 23:00,2024,11,21,23:00,6.8,6.3,97.0,0.0,4.0,3.0,99.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 00:00,2024,11,22,00:00,6.7,6.7,100.0,0.0,,0.0,99.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 01:00,2024,11,22,01:00,6.7,6.7,100.0,0.2,,0.0,99.75,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 02:00,2024,11,22,02:00,6.6,6.6,100.0,0.0,1.0,3.0,99.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 03:00,2024,11,22,03:00,7.1,7.1,100.0,0.0,4.0,3.0,99.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 04:00,2024,11,22,04:00,7.4,7.4,100.0,0.0,6.0,9.0,99.66,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 05:00,2024,11,22,05:00,7.7,7.5,99.0,0.0,8.0,14.0,99.73,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 06:00,2024,11,22,06:00,7.4,7.3,99.0,0.2,9.0,14.0,99.83,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 07:00,2024,11,22,07:00,7.2,7.2,100.0,0.0,9.0,16.0,99.9,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 08:00,2024,11,22,08:00,7.0,6.4,96.0,0.0,8.0,15.0,99.89,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 09:00,2024,11,22,09:00,7.0,6.5,97.0,0.0,7.0,13.0,99.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 10:00,2024,11,22,10:00,7.0,7.0,100.0,0.0,9.0,15.0,99.94,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 11:00,2024,11,22,11:00,7.4,7.4,100.0,0.2,9.0,14.0,99.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 12:00,2024,11,22,12:00,7.4,7.4,100.0,0.2,8.0,18.0,99.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 13:00,2024,11,22,13:00,7.8,7.5,98.0,0.0,8.0,18.0,99.85,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 14:00,2024,11,22,14:00,7.6,7.5,99.0,0.2,9.0,20.0,99.83,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 15:00,2024,11,22,15:00,7.8,7.3,97.0,0.0,8.0,16.0,99.79,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 16:00,2024,11,22,16:00,7.6,7.2,98.0,0.2,8.0,17.0,99.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 17:00,2024,11,22,17:00,7.4,7.4,100.0,1.0,8.0,14.0,99.72,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 18:00,2024,11,22,18:00,7.3,7.3,100.0,1.6,7.0,12.0,99.7,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 19:00,2024,11,22,19:00,7.4,6.8,96.0,1.0,8.0,16.0,99.71,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 20:00,2024,11,22,20:00,7.0,6.8,98.0,1.8,7.0,17.0,99.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 21:00,2024,11,22,21:00,7.0,7.0,100.0,0.8,8.0,15.0,99.6,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 22:00,2024,11,22,22:00,7.2,7.2,100.0,1.0,8.0,16.0,99.51,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-22 23:00,2024,11,22,23:00,7.7,7.7,100.0,1.2,9.0,24.0,99.4,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 00:00,2024,11,23,00:00,8.1,8.1,100.0,0.6,9.0,18.0,99.38,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 01:00,2024,11,23,01:00,7.8,7.8,100.0,0.2,9.0,21.0,99.32,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 02:00,2024,11,23,02:00,8.0,8.0,100.0,0.0,8.0,22.0,99.22,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 03:00,2024,11,23,03:00,8.0,8.0,100.0,0.2,8.0,16.0,99.12,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 04:00,2024,11,23,04:00,8.1,8.1,100.0,5.0,7.0,11.0,99.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 05:00,2024,11,23,05:00,7.8,7.8,100.0,9.8,5.0,12.0,98.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 06:00,2024,11,23,06:00,8.2,7.3,94.0,2.6,6.0,15.0,98.43,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 07:00,2024,11,23,07:00,7.7,7.7,100.0,8.2,5.0,11.0,98.19,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 08:00,2024,11,23,08:00,8.0,7.5,97.0,1.6,7.0,19.0,98.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 09:00,2024,11,23,09:00,8.0,7.4,96.0,0.0,6.0,14.0,97.77,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 10:00,2024,11,23,10:00,7.8,7.8,100.0,2.6,4.0,5.0,97.57,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 11:00,2024,11,23,11:00,7.9,7.9,100.0,5.6,2.0,4.0,97.31,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 12:00,2024,11,23,12:00,7.7,7.7,100.0,6.8,1.0,5.0,97.0,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 13:00,2024,11,23,13:00,8.3,8.3,100.0,3.0,36.0,3.0,96.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 14:00,2024,11,23,14:00,8.1,8.1,100.0,1.4,23.0,3.0,96.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 15:00,2024,11,23,15:00,8.2,7.6,96.0,2.2,20.0,28.0,96.77,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 16:00,2024,11,23,16:00,7.6,6.6,93.0,4.2,20.0,26.0,96.88,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 17:00,2024,11,23,17:00,7.7,7.5,98.0,3.6,19.0,17.0,96.93,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 18:00,2024,11,23,18:00,7.6,7.3,98.0,3.6,18.0,15.0,96.95,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 19:00,2024,11,23,19:00,7.6,7.6,100.0,2.6,17.0,13.0,96.9,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 20:00,2024,11,23,20:00,7.6,7.5,99.0,1.6,17.0,10.0,96.86,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 21:00,2024,11,23,21:00,7.4,7.4,100.0,0.8,17.0,9.0,96.81,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 22:00,2024,11,23,22:00,6.8,6.8,100.0,0.4,21.0,11.0,96.84,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-23 23:00,2024,11,23,23:00,5.0,4.1,94.0,0.4,23.0,13.0,96.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 00:00,2024,11,24,00:00,3.4,2.6,95.0,0.4,24.0,11.0,97.06,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 01:00,2024,11,24,01:00,3.2,2.1,93.0,0.0,24.0,11.0,97.13,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 02:00,2024,11,24,02:00,2.9,2.0,94.0,0.0,25.0,12.0,97.18,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 03:00,2024,11,24,03:00,3.4,2.2,92.0,0.0,23.0,13.0,97.27,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 04:00,2024,11,24,04:00,3.9,2.4,90.0,0.0,25.0,15.0,97.31,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 05:00,2024,11,24,05:00,4.1,2.0,86.0,0.2,26.0,21.0,97.38,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 06:00,2024,11,24,06:00,3.9,2.0,88.0,0.0,26.0,18.0,97.45,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 07:00,2024,11,24,07:00,3.8,2.5,91.0,0.0,27.0,23.0,97.51,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 08:00,2024,11,24,08:00,4.1,1.8,85.0,0.0,26.0,25.0,97.62,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 09:00,2024,11,24,09:00,4.4,1.7,83.0,0.0,26.0,27.0,97.74,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 10:00,2024,11,24,10:00,4.8,1.7,81.0,0.0,27.0,24.0,97.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 11:00,2024,11,24,11:00,5.3,1.7,78.0,0.0,27.0,23.0,97.88,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 12:00,2024,11,24,12:00,5.7,1.9,76.0,0.0,27.0,24.0,97.93,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 13:00,2024,11,24,13:00,6.4,2.3,75.0,0.0,28.0,22.0,97.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 14:00,2024,11,24,14:00,6.3,2.1,74.0,0.0,27.0,20.0,98.09,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 15:00,2024,11,24,15:00,6.2,2.1,75.0,0.0,28.0,19.0,98.19,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 16:00,2024,11,24,16:00,5.7,2.2,78.0,0.0,29.0,16.0,98.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 17:00,2024,11,24,17:00,5.3,2.1,80.0,0.0,27.0,14.0,98.44,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 18:00,2024,11,24,18:00,5.2,1.6,77.0,0.0,28.0,19.0,98.51,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 19:00,2024,11,24,19:00,4.9,1.5,79.0,0.0,29.0,15.0,98.55,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 20:00,2024,11,24,20:00,4.7,1.1,77.0,0.0,27.0,18.0,98.57,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 21:00,2024,11,24,21:00,4.5,0.8,77.0,0.0,27.0,18.0,98.61,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 22:00,2024,11,24,22:00,4.4,0.5,76.0,0.0,28.0,19.0,98.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-24 23:00,2024,11,24,23:00,4.1,0.4,77.0,0.0,27.0,18.0,98.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 00:00,2024,11,25,00:00,3.9,0.3,77.0,0.0,28.0,16.0,98.73,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 01:00,2024,11,25,01:00,3.3,0.0,79.0,0.0,27.0,17.0,98.75,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 02:00,2024,11,25,02:00,2.9,-0.2,80.0,0.0,27.0,19.0,98.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 03:00,2024,11,25,03:00,2.6,-0.2,81.0,0.0,27.0,22.0,98.85,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 04:00,2024,11,25,04:00,2.6,-0.3,81.0,0.0,27.0,20.0,98.88,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 05:00,2024,11,25,05:00,2.8,-0.5,79.0,0.0,28.0,15.0,98.95,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 06:00,2024,11,25,06:00,2.8,-0.5,79.0,0.0,28.0,18.0,98.99,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 07:00,2024,11,25,07:00,2.6,-0.3,81.0,0.0,29.0,15.0,99.01,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 08:00,2024,11,25,08:00,2.4,-0.1,83.0,0.0,28.0,18.0,99.09,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 09:00,2024,11,25,09:00,2.6,0.5,86.0,0.0,30.0,13.0,99.18,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 10:00,2024,11,25,10:00,3.3,0.3,81.0,0.0,29.0,17.0,99.24,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 11:00,2024,11,25,11:00,3.9,0.5,78.0,0.0,31.0,17.0,99.27,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 12:00,2024,11,25,12:00,4.7,0.7,76.0,0.0,30.0,17.0,99.29,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 13:00,2024,11,25,13:00,5.0,1.3,77.0,0.0,30.0,19.0,99.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 14:00,2024,11,25,14:00,4.9,1.3,78.0,0.0,31.0,18.0,99.39,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 15:00,2024,11,25,15:00,5.6,1.6,75.0,0.0,31.0,17.0,99.45,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 16:00,2024,11,25,16:00,5.1,1.9,80.0,0.0,31.0,14.0,99.56,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 17:00,2024,11,25,17:00,5.2,2.7,84.0,0.0,31.0,15.0,99.69,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 18:00,2024,11,25,18:00,5.5,3.0,84.0,0.0,32.0,13.0,99.77,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 19:00,2024,11,25,19:00,5.9,3.4,84.0,0.0,33.0,18.0,99.85,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 20:00,2024,11,25,20:00,5.9,3.6,85.0,0.0,32.0,13.0,99.92,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 21:00,2024,11,25,21:00,5.8,3.5,86.0,0.0,31.0,14.0,99.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 22:00,2024,11,25,22:00,5.8,3.4,84.0,0.0,33.0,14.0,100.02,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-25 23:00,2024,11,25,23:00,6.0,3.1,82.0,0.0,32.0,17.0,100.12,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 00:00,2024,11,26,00:00,6.0,3.4,83.0,0.0,33.0,15.0,100.16,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 01:00,2024,11,26,01:00,6.0,3.5,84.0,0.0,33.0,16.0,100.24,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 02:00,2024,11,26,02:00,5.9,3.7,86.0,0.0,33.0,14.0,100.32,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 03:00,2024,11,26,03:00,5.5,4.2,91.0,0.0,33.0,11.0,100.38,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 04:00,2024,11,26,04:00,5.7,3.5,86.0,0.0,32.0,12.0,100.42,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 05:00,2024,11,26,05:00,5.5,3.9,89.0,0.0,32.0,11.0,100.46,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 06:00,2024,11,26,06:00,5.6,3.6,88.0,0.0,34.0,12.0,100.49,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 07:00,2024,11,26,07:00,5.3,3.1,86.0,0.0,33.0,15.0,100.56,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 08:00,2024,11,26,08:00,5.0,3.6,91.0,0.0,34.0,8.0,100.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 09:00,2024,11,26,09:00,4.8,3.2,89.0,0.0,35.0,7.0,100.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 10:00,2024,11,26,10:00,5.0,3.4,89.0,0.0,35.0,7.0,100.7,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 11:00,2024,11,26,11:00,5.9,2.1,77.0,0.0,1.0,3.0,100.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 12:00,2024,11,26,12:00,6.4,2.1,74.0,0.0,35.0,6.0,100.66,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 13:00,2024,11,26,13:00,6.7,2.1,73.0,0.0,1.0,3.0,100.64,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 14:00,2024,11,26,14:00,6.6,2.8,77.0,0.0,33.0,7.0,100.61,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 15:00,2024,11,26,15:00,6.6,2.3,74.0,0.0,5.0,4.0,100.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 16:00,2024,11,26,16:00,6.5,2.3,74.0,0.0,,0.0,100.6,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 17:00,2024,11,26,17:00,6.2,1.9,74.0,0.0,,0.0,100.65,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 18:00,2024,11,26,18:00,6.3,2.3,76.0,0.0,11.0,5.0,100.59,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 19:00,2024,11,26,19:00,6.1,2.4,78.0,0.0,19.0,3.0,100.63,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 20:00,2024,11,26,20:00,5.7,2.5,80.0,0.0,20.0,4.0,100.63,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 21:00,2024,11,26,21:00,5.4,2.5,82.0,0.0,14.0,4.0,100.54,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 22:00,2024,11,26,22:00,5.2,2.9,85.0,0.0,17.0,4.0,100.5,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-26 23:00,2024,11,26,23:00,4.9,3.4,90.0,0.0,15.0,3.0,100.43,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 00:00,2024,11,27,00:00,4.9,3.5,91.0,0.0,19.0,4.0,100.42,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 01:00,2024,11,27,01:00,4.8,3.6,92.0,0.0,,0.0,100.33,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 02:00,2024,11,27,02:00,4.8,4.1,95.0,0.0,,0.0,100.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 03:00,2024,11,27,03:00,4.8,4.8,100.0,0.0,,0.0,100.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 04:00,2024,11,27,04:00,4.9,4.9,100.0,0.2,,0.0,100.27,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 05:00,2024,11,27,05:00,5.0,5.0,100.0,0.6,,0.0,100.27,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 06:00,2024,11,27,06:00,5.1,5.1,100.0,0.0,,0.0,100.28,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 07:00,2024,11,27,07:00,5.1,5.1,100.0,0.0,,0.0,100.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 08:00,2024,11,27,08:00,5.1,5.1,100.0,0.0,,0.0,100.33,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 09:00,2024,11,27,09:00,5.4,4.9,96.0,0.0,34.0,5.0,100.31,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 10:00,2024,11,27,10:00,5.4,4.4,93.0,0.0,32.0,6.0,100.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 11:00,2024,11,27,11:00,6.2,4.0,86.0,0.0,30.0,5.0,100.37,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 12:00,2024,11,27,12:00,6.9,3.9,81.0,0.0,32.0,5.0,100.34,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 13:00,2024,11,27,13:00,7.4,3.9,78.0,0.0,33.0,6.0,100.25,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 14:00,2024,11,27,14:00,7.3,4.1,80.0,0.0,33.0,5.0,100.28,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 15:00,2024,11,27,15:00,7.3,4.5,82.0,0.0,,0.0,100.26,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 16:00,2024,11,27,16:00,7.9,4.1,77.0,0.0,21.0,3.0,100.3,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 17:00,2024,11,27,17:00,7.2,4.7,84.0,0.0,28.0,5.0,100.37,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 18:00,2024,11,27,18:00,6.1,5.6,96.0,1.4,,0.0,100.41,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 19:00,2024,11,27,19:00,6.2,5.9,98.0,0.0,,0.0,100.46,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 20:00,2024,11,27,20:00,6.0,4.6,91.0,0.0,23.0,5.0,100.48,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 21:00,2024,11,27,21:00,5.2,3.9,91.0,0.0,24.0,5.0,100.51,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 22:00,2024,11,27,22:00,5.0,3.4,89.0,0.0,27.0,9.0,100.53,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-27 23:00,2024,11,27,23:00,4.0,2.7,91.0,0.0,31.0,3.0,100.56,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 00:00,2024,11,28,00:00,4.0,2.2,88.0,0.0,28.0,10.0,100.68,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 01:00,2024,11,28,01:00,2.9,0.7,85.0,0.0,32.0,6.0,100.67,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 02:00,2024,11,28,02:00,2.0,-0.1,86.0,0.0,32.0,7.0,100.72,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 03:00,2024,11,28,03:00,1.7,-0.9,83.0,0.0,30.0,4.0,100.8,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 04:00,2024,11,28,04:00,1.2,-1.5,82.0,0.0,30.0,3.0,100.87,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 05:00,2024,11,28,05:00,1.2,-1.8,80.0,0.0,,0.0,100.91,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 06:00,2024,11,28,06:00,0.9,-1.6,83.0,0.0,,0.0,100.97,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 07:00,2024,11,28,07:00,0.9,-1.7,83.0,0.0,21.0,4.0,101.02,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 08:00,2024,11,28,08:00,1.2,-0.9,86.0,0.0,21.0,4.0,101.09,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 09:00,2024,11,28,09:00,2.3,-0.1,84.0,0.0,21.0,3.0,101.14,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 10:00,2024,11,28,10:00,3.4,-0.5,75.0,0.0,24.0,5.0,101.12,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 11:00,2024,11,28,11:00,4.4,-0.1,73.0,0.0,21.0,6.0,101.09,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 12:00,2024,11,28,12:00,5.4,0.2,69.0,0.0,20.0,5.0,101.03,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 13:00,2024,11,28,13:00,5.9,-0.2,65.0,0.0,18.0,5.0,100.98,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 14:00,2024,11,28,14:00,5.8,-2.1,57.0,0.0,15.0,3.0,100.88,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 15:00,2024,11,28,15:00,6.1,-1.6,58.0,0.0,13.0,8.0,100.83,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 16:00,2024,11,28,16:00,5.2,-1.0,64.0,0.0,12.0,8.0,100.86,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 17:00,2024,11,28,17:00,5.3,-0.3,67.0,0.0,11.0,10.0,100.76,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 18:00,2024,11,28,18:00,5.2,-0.2,68.0,0.0,11.0,14.0,100.64,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 19:00,2024,11,28,19:00,5.2,0.0,69.0,0.0,12.0,16.0,100.63,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 20:00,2024,11,28,20:00,4.2,-0.1,74.0,0.2,12.0,14.0,100.53,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 21:00,2024,11,28,21:00,3.2,0.8,84.0,1.8,10.0,22.0,100.14,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 22:00,2024,11,28,22:00,2.5,1.7,94.0,2.2,8.0,16.0,99.86,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-28 23:00,2024,11,28,23:00,3.1,2.3,94.0,3.4,9.0,25.0,99.47,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-29 00:00,2024,11,29,00:00,3.4,2.9,97.0,8.2,9.0,22.0,99.24,
-63.61,44.66,HALIFAX WINDSOR PARK,8202255,2024-11-29 01:00,2024,11,29,01:00,4.4,4.0,98.0,8.4,9.0,19.0,99.01,
